,_id,Date,Name of the Page,Url,Person Name,Person Url,Likes Counts,Comments Counts,Share Counts,Likes_Comments_Shares_Counts,Comments,Comments_Only
3107,62f3540a4c063803aeb8f125,2022-08-10,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/a.1563664117184517/3046254222258825/,Rajah Rajendran,https://www.facebook.com/rajah.rajendran.376?comment_id=Y29tbWVudDozMDQ2MjcwODkyMjU3MTU4XzEwNTAwNDg1MzU2NDA1NTU%3D&__tn__=R*F,['272\n272'],['14 comments'],['5 shares'],['272\n272\n14 comments\n5 shares'],"Rajah Rajendran
Awesome","['Rajah Rajendran', 'Awesome']"
3108,62f3540a4c063803aeb8f126,2022-08-10,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/a.1563664117184517/3046254222258825/,Ratheef Ahammed Refuon,https://www.facebook.com/ratheefahammed.refuon?comment_id=Y29tbWVudDozMDQ2MjcwODkyMjU3MTU4Xzc0MTYxMDkyNjk4OTI4Mw%3D%3D&__tn__=R*F,['272\n272'],['14 comments'],['5 shares'],['272\n272\n14 comments\n5 shares'],"Ratheef Ahammed Refuon
Madras Talkies
Please kindly renew Nerukku Ner with Sun TV","['Ratheef Ahammed Refuon', 'Madras Talkies', 'Please kindly renew Nerukku Ner with Sun TV']"
3109,62f3540a4c063803aeb8f127,2022-08-10,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/a.1563664117184517/3046254222258825/,Thiink Graffe,https://www.facebook.com/profile.php?id=100075825780785&comment_id=Y29tbWVudDozMDQ2MjcwODkyMjU3MTU4Xzc3NTg0MzExNjc2ODc5Nw%3D%3D&__tn__=R*F,['272\n272'],['14 comments'],['5 shares'],['272\n272\n14 comments\n5 shares'],"Thiink Graffe
ARR thaan eppovum","['Thiink Graffe', 'ARR thaan eppovum']"
3110,62f3540a4c063803aeb8f128,2022-08-10,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/a.1563664117184517/3046253055592275/,Anusha Rengaraja,https://www.facebook.com/anusha.narayanamoorthy?comment_id=Y29tbWVudDozMDQ2MjUzNDUyMjU4OTAyXzcwNzc2ODc4Njk2MjE2NQ%3D%3D&__tn__=R*F,['178'],['2 comments'],['2 shares'],['178\n2 comments\n2 shares'],"Anusha Rengaraja
Please correct the name of Raja Raja Cholan. His name is Arul Mozhi varman not Arun Mozhi Varman","['Anusha Rengaraja', 'Please correct the name of Raja Raja Cholan. His name is Arul Mozhi varman not Arun Mozhi Varman']"
3111,62f3540a4c063803aeb8f129,2022-08-10,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/a.1563664117184517/3046253055592275/,Ratheef Ahammed Refuon,https://www.facebook.com/ratheefahammed.refuon?comment_id=Y29tbWVudDozMDQ2MjUzNDUyMjU4OTAyXzE1MjA4MjQyNzgzMzI5NzY%3D&__tn__=R*F,['178'],['2 comments'],['2 shares'],['178\n2 comments\n2 shares'],"Ratheef Ahammed Refuon
Madras Talkies
Please kindly renew Nerukku Ner with Sun TV","['Ratheef Ahammed Refuon', 'Madras Talkies', 'Please kindly renew Nerukku Ner with Sun TV']"
3112,62f3540a4c063803aeb8f12a,2022-08-10,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/a.1563664117184517/3045553888995525/,Puvan Krishnan,https://www.facebook.com/puvan.bala?comment_id=Y29tbWVudDozMDQ1NjAxMDE1NjU3NDc5XzM4MTIxNzY3NzMzNTQwMQ%3D%3D&__tn__=R*F,['369\n369'],['30 comments'],['45 shares'],['369\n369\n30 comments\n45 shares'],"Puvan Krishnan
The face off between Ilayapiratti Kunthavai and Pazhuvoor raani Nandhini! Firee","['Puvan Krishnan', 'The face off between Ilayapiratti Kunthavai and Pazhuvoor raani Nandhini! Firee']"
3113,62f3540a4c063803aeb8f12b,2022-08-10,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/a.1563664117184517/3045553888995525/,Pavithran Ramachandran,https://www.facebook.com/pavi.truplayaz?comment_id=Y29tbWVudDozMDQ1NjAxMDE1NjU3NDc5XzE3MDQxOTA2MTY2MjAyNjQ%3D&__tn__=R*F,['369\n369'],['30 comments'],['45 shares'],['369\n369\n30 comments\n45 shares'],"Pavithran Ramachandran
Epic","['Pavithran Ramachandran', 'Epic']"
3114,62f3540a4c063803aeb8f12c,2022-08-10,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/a.1563664117184517/3045553888995525/,Rajasegaran Subramaniam,https://www.facebook.com/profile.php?id=1211893114&comment_id=Y29tbWVudDozMDQ1NjAxMDE1NjU3NDc5XzEwNDI2NjMzMTYzODg2OTA%3D&__tn__=R*F,['369\n369'],['30 comments'],['45 shares'],['369\n369\n30 comments\n45 shares'],"Rajasegaran Subramaniam
Awesome Teaser. However there is still room for improvement, please polish the VFX completely before the trailer. Plenty of silly mistakes & underworked VFX are noticeable in the teaser, get a team of VFX observers and then carry out correction accordi… See more","['Rajasegaran Subramaniam', 'Awesome Teaser. However there is still room for improvement, please polish the VFX completely before the trailer. Plenty of silly mistakes & underworked VFX are noticeable in the teaser, get a team of VFX observers and then carry out correction accordi… See more']"
3115,62f3540a4c063803aeb8f12d,2022-08-10,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/a.1563664117184517/3045553888995525/,Guru Goenka,https://www.facebook.com/profile.php?id=100007530616030&comment_id=Y29tbWVudDozMDQ1NjAxMDE1NjU3NDc5XzQwOTU4ODAzNzc3MjczNA%3D%3D&__tn__=R*F,['369\n369'],['30 comments'],['45 shares'],['369\n369\n30 comments\n45 shares'],"Guru Goenka
Rajasegaran Subramaniam the horses are real including places too !
All got trained with horseriding man
It’s not bahubali full of set and graphics lol
2","['All got trained with horseriding man', 'It’s not bahubali full of set and graphics lol', '2']"
3116,62f3540a4c063803aeb8f12e,2022-08-10,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/a.1563664117184517/3045553888995525/,Sarath Kumar V S,https://www.facebook.com/profile.php?id=100005831164539&comment_id=Y29tbWVudDozMDQ1NjAxMDE1NjU3NDc5Xzc1NTg0Mzk3ODc5MjY1OA%3D%3D&__tn__=R*F,['369\n369'],['30 comments'],['45 shares'],['369\n369\n30 comments\n45 shares'],"Sarath Kumar V S
AR Rahman music","['Sarath Kumar V S', 'AR Rahman music']"
3117,62f3540a4c063803aeb8f12f,2022-08-10,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/a.1563664117184517/3045553888995525/,Ibbu Sheriff,https://www.facebook.com/ibbu.sheriff?comment_id=Y29tbWVudDozMDQ1NjAxMDE1NjU3NDc5XzEwNTQyMTU0Mjg1NDcwMjE%3D&__tn__=R*F,['369\n369'],['30 comments'],['45 shares'],['369\n369\n30 comments\n45 shares'],"Ibbu Sheriff
Na ps5 vechu irukaen nae ..","['Ibbu Sheriff', 'Na ps5 vechu irukaen nae ..']"
3118,62f3540a4c063803aeb8f130,2022-08-10,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/a.1563664117184517/3045553888995525/,Vibu Shan,https://www.facebook.com/vipooshandon?comment_id=Y29tbWVudDozMDQ1NjAxMDE1NjU3NDc5XzEyNjI4OTEzMjExMTU4NTM%3D&__tn__=R*F,['369\n369'],['30 comments'],['45 shares'],['369\n369\n30 comments\n45 shares'],"Vibu Shan
Mairu mari iruku chi","['Vibu Shan', 'Mairu mari iruku chi']"
3119,62f3540a4c063803aeb8f131,2022-08-10,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/a.1563664117184517/3045553888995525/,Puvent Santhrasegaran,https://www.facebook.com/puvent95?comment_id=Y29tbWVudDozMDQ1NjAxMDE1NjU3NDc5XzI2NTc3NzQ3MTEwMjE5NzA%3D&__tn__=R*F,['369\n369'],['30 comments'],['45 shares'],['369\n369\n30 comments\n45 shares'],"Puvent Santhrasegaran
! Semme!","['Puvent Santhrasegaran', '! Semme!']"
3120,62f3540a4c063803aeb8f132,2022-08-10,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/a.1563664117184517/3045553888995525/,Birlaboss Vijin,https://www.facebook.com/profile.php?id=100007950393523&comment_id=Y29tbWVudDozMDQ1NjAxMDE1NjU3NDc5XzcyNzI0ODYwMTg5ODg5Nw%3D%3D&__tn__=R*F,['369\n369'],['30 comments'],['45 shares'],['369\n369\n30 comments\n45 shares'],"Birlaboss Vijin
Welcome","['Birlaboss Vijin', 'Welcome']"
3121,62f3540a4c063803aeb8f133,2022-08-10,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/a.1563664117184517/3045554172328830/,Jonny Hossain,https://www.facebook.com/jonny.hossain.14?comment_id=Y29tbWVudDozMDQ1NjAwOTkyMzI0MTQ4Xzc4MDAwMzExOTY3OTcxOA%3D%3D&__tn__=R*F,['169\n169'],[],['9 shares'],['169\n169\n9 shares'],"Jonny Hossain
Excellent","['Jonny Hossain', 'Excellent']"
3122,62f3540a4c063803aeb8f134,2022-08-10,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/a.1563664117184517/3045554172328830/,Rajakumar Siva Paraoyan,https://www.facebook.com/profile.php?id=100013007130426&comment_id=Y29tbWVudDozMDQ1NjAwOTkyMzI0MTQ4XzEwNjM5NTg2Nzc4OTIxMTc%3D&__tn__=R*F,['169\n169'],[],['9 shares'],['169\n169\n9 shares'],"Rajakumar Siva Paraoyan
Cholas without thiruneeru, coming","['Rajakumar Siva Paraoyan', 'Cholas without thiruneeru, coming']"
3123,62f3540a4c063803aeb8f135,2022-08-10,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/a.1563664117184517/3045554348995479/,Priya Suresh Jude,https://www.facebook.com/JA.PRIYANTH?comment_id=Y29tbWVudDozMDQ1NjAwOTM4OTkwODIwXzQyMDM1NDY2NjgyMTY3Ng%3D%3D&__tn__=R*F,['154\n154'],['2 comments'],['11 shares'],['154\n154\n2 comments\n11 shares'],"Priya Suresh Jude
Really... Can't wait
After VIKRAM
Another Celebration
Great work
and Fantastic Team PS1","['Another Celebration', 'Great work', 'and Fantastic Team PS1']"
3124,62f3540a4c063803aeb8f136,2022-08-10,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/a.1563664117184517/3045553762328871/,Manikandan Radhakrish,https://www.facebook.com/manikandan.radhakrish?comment_id=Y29tbWVudDozMDQ1NjAwODk1NjU3NDkxXzM2MjI2OTk0OTM1NDc4Mg%3D%3D&__tn__=R*F,['130\n130'],['3 comments'],['7 shares'],['130\n130\n3 comments\n7 shares'],"Manikandan Radhakrish
Amazing teaser, truly madly on a magnum opus, 70s year tamil cinema dream film","['Manikandan Radhakrish', 'Amazing teaser, truly madly on a magnum opus, 70s year tamil cinema dream film']"
3125,62f3540a4c063803aeb8f137,2022-08-10,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/a.1563664117184517/3045553762328871/,Sudha Vijay,https://www.facebook.com/sudha.vijay.524?comment_id=Y29tbWVudDozMDQ1NjAwODk1NjU3NDkxXzQzNzA4MTM5NDk0MzYzMg%3D%3D&__tn__=R*F,['130\n130'],['3 comments'],['7 shares'],['130\n130\n3 comments\n7 shares'],Sudha Vijay,['Sudha Vijay']
3126,62f3540a4c063803aeb8f138,2022-08-10,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/a.1563664117184517/3045553762328871/,Vignesh,https://www.facebook.com/vigneshmanokar?comment_id=Y29tbWVudDozMDQ1NjAwODk1NjU3NDkxXzE2NDYxODgwMzkwODU5OTY%3D&__tn__=R*F,['130\n130'],['3 comments'],['7 shares'],['130\n130\n3 comments\n7 shares'],"Vignesh
Miriam Ghosh","['Vignesh', 'Miriam Ghosh']"
3127,62f3540a4c063803aeb8f139,2022-08-10,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/a.1563664117184517/3045596945657886/,Puvent Santhrasegaran,https://www.facebook.com/puvent95?comment_id=Y29tbWVudDozMDQ1NjAwODc1NjU3NDkzXzEyMTQ2NjAwOTU5OTc5NDc%3D&__tn__=R*F,['343'],['21 comments'],['164 shares'],['343\n21 comments\n164 shares'],"Puvent Santhrasegaran
Shanmugavela SanthrasegaranSeGa ItaliaJiva Royal JDarma Santhrasagaran
3","['Puvent Santhrasegaran', 'Shanmugavela SanthrasegaranSeGa ItaliaJiva Royal JDarma Santhrasagaran', '3']"
3128,62f3540a4c063803aeb8f13a,2022-08-10,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/a.1563664117184517/3045596945657886/,Prithivi Ram Thirupathy,https://www.facebook.com/MrPrithiviRam?comment_id=Y29tbWVudDozMDQ1NjAwODc1NjU3NDkzXzEwMTkyNTMzOTU0MDE5MzY%3D&__tn__=R*F,['343'],['21 comments'],['164 shares'],['343\n21 comments\n164 shares'],"Prithivi Ram Thirupathy
Mani Rathnam Sir and his Big Budget Project!
Extremely Created Goosebumps!
It's time for Tamil Cinema to start to roam around the world from this Epic Ponniyin Selvan Part 1.. … See more","['Mani Rathnam Sir and his Big Budget Project!', 'Extremely Created Goosebumps!', ""It's time for Tamil Cinema to start to roam around the world from this Epic Ponniyin Selvan Part 1.. … See more""]"
3129,62f3540a4c063803aeb8f13b,2022-08-10,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/a.1563664117184517/3045596945657886/,Ashwanth Rt,https://www.facebook.com/ashwanth.rt?comment_id=Y29tbWVudDozMDQ1NjAwODc1NjU3NDkzXzc1MDMxNjE2NjA5Mjk1Mg%3D%3D&__tn__=R*F,['343'],['21 comments'],['164 shares'],['343\n21 comments\n164 shares'],"Ashwanth Rt
Good Teaser
Best Parts"" Mani sir's iconic staging and cinematography, Vikram on Elephant shot shows why Mani sir is one of the best directors of world cinema, effective one-line dialogues typical Mani sir style and ARR OST will definitely be better in … See more","['Ashwanth Rt', 'Good Teaser', 'Best Parts"" Mani sir\'s iconic staging and cinematography, Vikram on Elephant shot shows why Mani sir is one of the best directors of world cinema, effective one-line dialogues typical Mani sir style and ARR OST will definitely be better in … See more']"
3130,62f3540a4c063803aeb8f13c,2022-08-10,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/a.1563664117184517/3045596945657886/,Adithya Rajarathinam,https://www.facebook.com/adithya.rajarathinam?comment_id=Y29tbWVudDozMDQ1NjAwODc1NjU3NDkzXzUxOTM5MjIwNzczMTE0MDA%3D&__tn__=R*F,['343'],['21 comments'],['164 shares'],['343\n21 comments\n164 shares'],"Adithya Rajarathinam
Looks great.... waiting for the movie... hope it lives upto the imagination of readers....","['Adithya Rajarathinam', 'Looks great.... waiting for the movie... hope it lives upto the imagination of readers....']"
3131,62f3540a4c063803aeb8f13d,2022-08-10,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/a.1563664117184517/3045596945657886/,Santhu Devid,https://www.facebook.com/santhu.devid?comment_id=Y29tbWVudDozMDQ1NjAwODc1NjU3NDkzXzEwOTA1MDcwMDg0ODc3NDk%3D&__tn__=R*F,['343'],['21 comments'],['164 shares'],['343\n21 comments\n164 shares'],"Santhu Devid
Our proud cinema","['Santhu Devid', 'Our proud cinema']"
3132,62f3540a4c063803aeb8f13e,2022-08-10,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/a.1563664117184517/3045596945657886/,Puvent Santhrasegaran,https://www.facebook.com/puvent95?comment_id=Y29tbWVudDozMDQ1NjAwODc1NjU3NDkzXzIzNTE3MjU4ODE2NjE2NzI%3D&__tn__=R*F,['343'],['21 comments'],['164 shares'],['343\n21 comments\n164 shares'],"Puvent Santhrasegaran
Yugesh Saminathan","['Puvent Santhrasegaran', 'Yugesh Saminathan']"
3133,62f3540a4c063803aeb8f13f,2022-08-10,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/a.1563664117184517/3045596945657886/,Yugesh Varman,https://www.facebook.com/profile.php?id=100009000067520&comment_id=Y29tbWVudDozMDQ1NjAwODc1NjU3NDkzXzE2OTI4NTMzMjQ0MDk0NDc%3D&__tn__=R*F,['343'],['21 comments'],['164 shares'],['343\n21 comments\n164 shares'],"Yugesh Varman
Thineswary Mayakrishnan","['Yugesh Varman', 'Thineswary Mayakrishnan']"
3134,62f3540a4c063803aeb8f140,2022-08-10,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/a.1563664117184517/3045596945657886/,Nivedha Murugesan,https://www.facebook.com/nivedha.murugesan.9?comment_id=Y29tbWVudDozMDQ1NjAwODc1NjU3NDkzXzMyOTg0NjUwNjA0MDA1NjA%3D&__tn__=R*F,['343'],['21 comments'],['164 shares'],['343\n21 comments\n164 shares'],"Nivedha Murugesan
Anyone could identify who is playing Vanathi and Poonguzhali role??","['Nivedha Murugesan', 'Anyone could identify who is playing Vanathi and Poonguzhali role??']"
3135,62f3540a4c063803aeb8f141,2022-08-10,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/a.1563664117184517/3045596945657886/,Adithya Rajarathinam,https://www.facebook.com/adithya.rajarathinam?comment_id=Y29tbWVudDozMDQ1NjAwODc1NjU3NDkzXzc4Nzc2NzIwNTU4NTQ1NQ%3D%3D&__tn__=R*F,['343'],['21 comments'],['164 shares'],['343\n21 comments\n164 shares'],"Adithya Rajarathinam
Nivedha Murugesan aishwarya lekshmi poonguzhali i guess...","['Adithya Rajarathinam', 'Nivedha Murugesan aishwarya lekshmi poonguzhali i guess...']"
3136,62f3540a4c063803aeb8f142,2022-08-10,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/a.1563664117184517/3045596945657886/,Saravanakumar Arul,https://www.facebook.com/Saravanakumar1991?comment_id=Y29tbWVudDozMDQ1NjAwODc1NjU3NDkzXzU1NzAzMTE4NTg4MTcxMw%3D%3D&__tn__=R*F,['343'],['21 comments'],['164 shares'],['343\n21 comments\n164 shares'],"Saravanakumar Arul
Nivedha Murugesan Aishwarya Lakshmi...as my favorite ponguzhali...teaser u can see","['Saravanakumar Arul', 'Nivedha Murugesan Aishwarya Lakshmi...as my favorite ponguzhali...teaser u can see']"
3137,62f3540a4c063803aeb8f143,2022-08-10,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/a.1563664117184517/3045596945657886/,Nivedha Murugesan,https://www.facebook.com/nivedha.murugesan.9?comment_id=Y29tbWVudDozMDQ1NjAwODc1NjU3NDkzXzU3ODUxMzMzMDMyMjI0OQ%3D%3D&__tn__=R*F,['343'],['21 comments'],['164 shares'],['343\n21 comments\n164 shares'],Nivedha Murugesan,['Nivedha Murugesan']
3138,62f3540a4c063803aeb8f144,2022-08-10,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/a.1563664117184517/3045596945657886/,Ranjith Kumar,https://www.facebook.com/ranjitbasu?comment_id=Y29tbWVudDozMDQ1NjAwODc1NjU3NDkzXzM3OTA4Mjg5MDg3NDY5NA%3D%3D&__tn__=R*F,['343'],['21 comments'],['164 shares'],['343\n21 comments\n164 shares'],"Top fan
Ranjith Kumar
Super","['Top fan', 'Ranjith Kumar', 'Super']"
3139,62f3540a4c063803aeb8f145,2022-08-10,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/a.1563664117184517/3045596945657886/,Sarath Kumar V S,https://www.facebook.com/profile.php?id=100005831164539&comment_id=Y29tbWVudDozMDQ1NjAwODc1NjU3NDkzXzM0NjU1NzYzMDk5MTc4NQ%3D%3D&__tn__=R*F,['343'],['21 comments'],['164 shares'],['343\n21 comments\n164 shares'],Sarath Kumar V S,['Sarath Kumar V S']
3140,62f3540a4c063803aeb8f146,2022-08-10,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/a.1563664117184517/3045596945657886/,Rajasegaran Subramaniam,https://www.facebook.com/profile.php?id=1211893114&comment_id=Y29tbWVudDozMDQ1NjAwODc1NjU3NDkzXzUwODc3NjI1ODgwMDA5MTQ%3D&__tn__=R*F,['343'],['21 comments'],['164 shares'],['343\n21 comments\n164 shares'],"Rajasegaran Subramaniam
Awesome Teaser. However there is still room for improvement, please polish the VFX completely before the trailer. Plenty of silly mistakes & underworked VFX are noticeable in the teaser, get a team of VFX observers and then carry out correction accordi… See more","['Rajasegaran Subramaniam', 'Awesome Teaser. However there is still room for improvement, please polish the VFX completely before the trailer. Plenty of silly mistakes & underworked VFX are noticeable in the teaser, get a team of VFX observers and then carry out correction accordi… See more']"
3141,62f3540a4c063803aeb8f147,2022-08-10,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/a.1563664117184517/3045596945657886/,Stephen Keats Siva,https://www.facebook.com/stephen.keats?comment_id=Y29tbWVudDozMDQ1NjAwODc1NjU3NDkzXzIzMjc4MjE1MDQwMjQ4MDI%3D&__tn__=R*F,['343'],['21 comments'],['164 shares'],['343\n21 comments\n164 shares'],"Stephen Keats Siva
Waiting to see Karikalan character in big screen","['Stephen Keats Siva', 'Waiting to see Karikalan character in big screen']"
3142,62f3540a4c063803aeb8f148,2022-08-10,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/a.1563664117184517/3045596945657886/,Sivaranjani Rayappa,https://www.facebook.com/sivaranjani.manokaran?comment_id=Y29tbWVudDozMDQ1NjAwODc1NjU3NDkzXzQ0OTQ2MTc4Njk2NzYyMw%3D%3D&__tn__=R*F,['343'],['21 comments'],['164 shares'],['343\n21 comments\n164 shares'],"Sivaranjani Rayappa
Good... We are expecting more...","['Sivaranjani Rayappa', 'Good... We are expecting more...']"
3143,62f3540a4c063803aeb8f149,2022-08-10,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/a.1563664117184517/3045596945657886/,Vasan Rankasaami,https://www.facebook.com/vasan.rangasami?comment_id=Y29tbWVudDozMDQ1NjAwODc1NjU3NDkzXzUxNzQxNzEyNTI2MzEwODU%3D&__tn__=R*F,['343'],['21 comments'],['164 shares'],['343\n21 comments\n164 shares'],"Vasan Rankasaami
சோழர்கள் சிவ பக்கர்கள்
விபூதி தரிப்பவர்கள் ...","['Vasan Rankasaami', 'சோழர்கள் சிவ பக்கர்கள்', 'விபூதி தரிப்பவர்கள் ...']"
3144,62f3540a4c063803aeb8f14a,2022-08-10,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/a.1563664117184517/3045596945657886/,Suresh Kumar,https://www.facebook.com/profile.php?id=100001889412046&comment_id=Y29tbWVudDozMDQ1NjAwODc1NjU3NDkzXzEwNzc2MTIwMzk1MjYzMjU%3D&__tn__=R*F,['343'],['21 comments'],['164 shares'],['343\n21 comments\n164 shares'],"Suresh Kumar
I am proud","['Suresh Kumar', 'I am proud']"
3145,62f3540a4c063803aeb8f14b,2022-08-10,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/a.1563664117184517/3045596945657886/,Ratheef Ahammed Refuon,https://www.facebook.com/ratheefahammed.refuon?comment_id=Y29tbWVudDozMDQ1NjAwODc1NjU3NDkzXzI3MTYzNzY3ODUxNzI2MDc%3D&__tn__=R*F,['343'],['21 comments'],['164 shares'],['343\n21 comments\n164 shares'],"Ratheef Ahammed Refuon
Madras Talkies
Please kindly renew Nerukku Ner with Sun TV","['Ratheef Ahammed Refuon', 'Madras Talkies', 'Please kindly renew Nerukku Ner with Sun TV']"
3146,62f3540a4c063803aeb8f14c,2022-08-10,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/a.1563664117184517/3045596945657886/,Hemanth Thiru,https://www.facebook.com/hemanththiru?comment_id=Y29tbWVudDozMDQ1NjAwODc1NjU3NDkzXzU1NzU5NTM0OTMyOTU5Ng%3D%3D&__tn__=R*F,['343'],['21 comments'],['164 shares'],['343\n21 comments\n164 shares'],"Top fan
Hemanth Thiru
Haven't read the book? Get ready by watching this crisp #CinematicNarration
https://youtu.be/mLz1KEIncPw","['Hemanth Thiru', ""Haven't read the book? Get ready by watching this crisp #CinematicNarration"", 'https://youtu.be/mLz1KEIncPw']"
3147,62f3540a4c063803aeb8f14d,2022-08-10,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/a.1563664117184517/3045596945657886/,Vibu Shan,https://www.facebook.com/vipooshandon?comment_id=Y29tbWVudDozMDQ1NjAwODc1NjU3NDkzXzQxNzUwNjkyMzY2ODA1Mg%3D%3D&__tn__=R*F,['343'],['21 comments'],['164 shares'],['343\n21 comments\n164 shares'],"Vibu Shan
Please DI correct pannuga*","['Vibu Shan', 'Please DI correct pannuga*']"
3148,62f3540a4c063803aeb8f14e,2022-08-10,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/pcb.3045414815676099/3045409755676605/,Satish Deenadaylan,https://www.facebook.com/satish.deenadaylan?comment_id=Y29tbWVudDozMDQ1NDA5NzU1Njc2NjA1XzUxNTkzNDY5Nzc1MTEzMTg%3D&__tn__=R*F,['228\n228'],[],['8 shares'],['228\n228\n8 shares'],"Satish Deenadaylan
Sad to see the poster like this main character name அருள்மொழி வர்மன்' பதிலாக 'அருண்மொழி வர்மன்' nu mention pani irukaanga , tamizh kaaviyam sali saliya norikiduvinga pola","['Satish Deenadaylan', ""Sad to see the poster like this main character name அருள்மொழி வர்மன்' பதிலாக 'அருண்மொழி வர்மன்' nu mention pani irukaanga , tamizh kaaviyam sali saliya norikiduvinga pola""]"
3149,62f3540a4c063803aeb8f14f,2022-08-10,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/pcb.3045414815676099/3045409765676604/,Prince Solomon,https://www.facebook.com/prince.solomon.75?comment_id=Y29tbWVudDozMDQ1NDA5NzY1Njc2NjA0Xzc0Njg0MTUyMzAzMDgzMQ%3D%3D&__tn__=R*F,['167\n167'],['7 comments'],['9 shares'],['167\n167\n7 comments\n9 shares'],"Prince Solomon
Yethu ""Arun"" mozhi varumana? Sneak peak of careless from the production team and poster designer.. this kind of careless poster designer are getting paid in lakhs... What kind of effort they are taking??? All posters and font are same only actors gett… See more
2","['Prince Solomon', 'Yethu ""Arun"" mozhi varumana? Sneak peak of careless from the production team and poster designer.. this kind of careless poster designer are getting paid in lakhs... What kind of effort they are taking??? All posters and font are same only actors gett… See more', '2']"
3150,62f3540a4c063803aeb8f150,2022-08-10,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/pcb.3045414815676099/3045409765676604/,Sathish Kumar Durai,https://www.facebook.com/sathishkumar.durai?comment_id=Y29tbWVudDozMDQ1NDA5NzY1Njc2NjA0XzczMDcxODkwMTUyODU2NA%3D%3D&__tn__=R*F,['167\n167'],['7 comments'],['9 shares'],['167\n167\n7 comments\n9 shares'],"Sathish Kumar Durai
Pls correct the spelling it's ""ArulMozhi Varman""
2","['Sathish Kumar Durai', 'Pls correct the spelling it\'s ""ArulMozhi Varman""', '2']"
3151,62f3540a4c063803aeb8f151,2022-08-10,Madras Talkies,https://www.facebook.com/madrastalkiesofficial/photos/pcb.3045414815676099/3045409765676604/,Sanjay RajaMohan,https://www.facebook.com/tamil.raja.56?comment_id=Y29tbWVudDozMDQ1NDA5NzY1Njc2NjA0XzEyMDU1NzI0MzM2MTY0NzY%3D&__tn__=R*F,['167\n167'],['7 comments'],['9 shares'],['167\n167\n7 comments\n9 shares'],"Sanjay RajaMohan
Sathish Kumar Durai thalaivarae ingum unga QA work pakuringalae veramari veramari
2","['Sanjay RajaMohan', 'Sathish Kumar Durai thalaivarae ingum unga QA work pakuringalae veramari veramari', '2']"
